codigo_ocorrencia,classificacao,tipo,tipo_categoria,tipo_icao,latitude,longitude,cidade,ocorrencia_uf,ocorrencia_pais,aerodromo,data,status,relatorio_numero,divulgacao_relatorio_publicado,total_recomendacoes,aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
201007216227102,Incidente,Outros,Outros,OTHR,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2010-07-21 19:16:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201804021508017,Incidente,Outros,Outros,OTHR,-12.9086,-38.3225,Salvador,BA,BRASIL,SBSV,2018-03-23 19:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201206074704333,Incidente,Outros,Outros,OTHR,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2012-06-07 18:24:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201308068477546,Incidente,Problemas Fisiológicos,Médico,MED,-13.0148,-38.4881,Salvador,BA,BRASIL,****,2013-08-06 04:59:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201206111159374,Incidente,Outros,Outros,OTHR,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2012-06-11 19:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201501019937774,Incidente Grave,Colisão Com Aeronave No Solo,Colisão No Solo,GCOL,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2015-01-01 11:40:00,Ativa,IG-001/CENIPA/2015,NÃO,3,2,NÃO,2018-08-28
200809234187843,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2008-09-23 16:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201305241613608,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-12.9086,-38.3225,Salvador,BA,BRASIL,SBSV,2013-05-24 10:30:00,Finalizada,IG-101/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201101297756009,Incidente,Com Lançamento De Carga,Outros,OTHR,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2011-01-29 14:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201010065701998,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2010-10-06 00:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201103202815869,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-13.0148,-38.4881,Salvador,BA,BRASIL,****,2011-03-20 21:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201510317599512,Acidente,Operação A Baixa Altitude,Operação A Baixa Altitude,LALT,-13.0128,-38.5306,Salvador,BA,BRASIL,****,2015-10-31 18:50:00,Finalizada,A-142/CENIPA/2015,SIM,1,1,NÃO,2018-08-28
201203069134131,Incidente,Outros,Outros,OTHR,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2012-03-06 23:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209272073612,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2012-09-27 22:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201307235067634,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-13.0148,-38.4881,Salvador,BA,BRASIL,****,2013-07-23 21:43:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201008177112236,Incidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-13.0148,-38.4881,Salvador,BA,BRASIL,****,2010-08-17 14:12:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201611081914428,Incidente,Incursão Em Pista,Incursão Em Pista,RI,-12.9086,-38.3225,Salvador,BA,BRASIL,SBSV,2016-11-03 23:53:00,Finalizada,***,NÃO,0,2,NÃO,2018-08-28
201409207019043,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2014-09-20 16:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201203143065893,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-13.0148,-38.4881,Salvador,BA,BRASIL,SBSV,2012-03-14 12:46:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201506199285492,Incidente Grave,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-12.9086,-38.3225,Salvador,BA,BRASIL,SBSV,2015-06-19 09:25:00,Finalizada,IG-091/CENIPA/2015,SIM,3,1,SIM,2018-08-28
201108313561016,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-25.9202,-49.1822,Tijucas Do Sul,PR,BRASIL,****,2011-08-31 18:00:00,Ativa,A-518/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201205231530919,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-24.6853,-53.6967,Toledo,PR,BRASIL,SBTD,2012-05-23 11:35:00,Finalizada,IG-599/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201501047342240,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-24.7533,-53.635,Toledo,PR,BRASIL,SBTD,2015-01-04 22:04:00,Reaberta,A-003/CENIPA/2015 ,NÃO,6,1,NÃO,2018-08-28
201505217794266,Incidente,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-18.8969,-41.9861,Governador Valadares,MG,BRASIL,SBGV,2015-05-21 20:46:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201204119849932,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-18.8529,-41.9471,Governador Valadares,MG,BRASIL,****,2012-04-11 09:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201102241270283,Acidente,Pane Seca,Combustível,FUEL,-18.9128,-41.985,Governador Valadares,MG,BRASIL,****,2011-02-24 22:30:00,Finalizada,A-618/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
200802123347068,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-21.65,-50.4042,Luiziânia,SP,BRASIL,****,2008-02-12 13:20:00,Finalizada,A-081/CENIPA/2012,SIM,4,1,NÃO,2018-08-28
201205305769596,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.7694,-53.4194,Umuarama,PR,BRASIL,****,2012-05-30 19:00:00,Finalizada,ENCERRADA NO RAI,NÃO,0,1,NÃO,2018-08-28
201505175045190,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-23.7958,-53.4797,Umuarama,PR,BRASIL,****,2015-05-17 17:00:00,Finalizada,IG-074/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201605111244109,Acidente,Indeterminado,Indeterminado,UNK,-20.7408,-45.9764,Guapé,MG,BRASIL,****,2016-04-30 18:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201004082296140,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-26.2317,-51.0689,União Da Vitória,PR,BRASIL,****,2010-04-08 14:20:00,Finalizada,A-016/CENIPA/2012,SIM,3,1,SIM,2018-08-28
201807181402575,Incidente,Outros,Outros,OTHR,-12.9764,-44.0389,Santana,BA,BRASIL,****,2018-07-17 16:05:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201510187869250,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.3053,-46.7728,Guaranésia,MG,BRASIL,****,2015-10-18 20:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201510257253777,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-21.4156,-43.0378,Guarani,MG,BRASIL,****,2015-10-25 19:30:00,Finalizada,A-141/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201509191381723,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-10.5972,-44.3925,Santa Rita De Cássia,BA,BRASIL,****,2015-09-19 20:30:00,Finalizada,A-125/CENIPA/2015,SIM,0,1,SIM,2018-08-28
201406071687934,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-23.2008,-46.395,Mairiporã,SP,BRASIL,****,2014-06-07 14:50:00,Finalizada,A-105/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
200811075237787,Acidente,Pouso Em Local Não Previsto,Outros,OTHR,-12.8333,-39.4869,Santa Teresinha,BA,BRASIL,****,2008-11-07 09:30:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201511101414799,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-17.9347,-47.3094,Guarda-Mor,MG,BRASIL,****,2015-11-10 21:04:00,Ativa,A-149/CENIPA/2015,NÃO,0,1,NÃO,2018-08-28
201301256042963,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-22.1103,-51.9685,Marabá Paulista,SP,BRASIL,SDNE,2013-01-25 11:15:00,Finalizada,***,NÃO,0,1,SIM,2018-08-28
201110011567899,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-22.1633,-52.005,Marabá Paulista,SP,BRASIL,****,2011-10-01 23:40:00,Finalizada,A-029/CENIPA/2013,SIM,2,1,NÃO,2018-08-28
201702062137178,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-13.3219,-45.7894,São Desidério,BA,BRASIL,****,2017-02-04 13:30:00,Finalizada,A-022/CENIPA/2017,SIM,0,1,NÃO,2018-08-28
201503204187864,Incidente Grave,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-12.6108,-46.2464,São Desidério,BA,BRASIL,****,2015-03-20 14:35:00,Finalizada,IG-041/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201711271902242,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-13.1019,-46.0269,São Desidério,BA,BRASIL,****,2017-11-26 12:30:00,Finalizada,A-152/CENIPA/2017,SIM,0,1,NÃO,2018-08-28
201802271358435,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-13.1169,-46.2519,São Desidério,BA,BRASIL,****,2018-02-18 19:15:00,Finalizada,A-028/CENIPA/2018,SIM,2,1,NÃO,2018-08-28
201803121009412,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-12.6208,-45.8928,São Desidério,BA,BRASIL,****,2018-03-07 17:10:00,Ativa,A-041/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201404224722548,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-13.1042,-45.9722,São Desidério,BA,BRASIL,****,2014-04-22 19:45:00,Finalizada,A-080/CENIPA/2014,SIM,2,1,NÃO,2018-08-28
201508306243666,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.7928,-51.0953,Mariápolis,SP,BRASIL,****,2015-08-30 19:30:00,Finalizada,A-119/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201007072217241,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-22.2149,-49.9516,Marília,SP,BRASIL,SBML,2010-07-07 18:07:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201004124860240,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-22.2149,-49.9516,Marília,SP,BRASIL,SBML,2010-04-12 13:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201101111641252,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-22.2149,-49.9516,Marília,SP,BRASIL,SBML,2011-01-11 09:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201005145287552,Incidente,Com Comandos De Voo,Problema Sistema,SCF-NP,-22.2149,-49.9516,Marília,SP,BRASIL,SBML,2010-05-14 18:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201403097122213,Incidente Grave,Pane Seca,Combustível,FUEL,-22.1956,-49.9269,Marília,SP,BRASIL,****,2014-03-09 17:10:00,Finalizada,IG-051/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201806061908442,Incidente,Vazamento De Outros Fluidos,Outros,OTHR,-22.1956,-49.9269,Marília,SP,BRASIL,SBML,2018-06-05 15:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201512138544022,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.195,-49.9264,Marília,SP,BRASIL,SBML,2015-12-13 13:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201306052622219,Acidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-22.1956,-49.9269,Marília,SP,BRASIL,SBML,2013-06-05 16:10:00,Ativa,A-107/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
200809097311908,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-22.2149,-49.9516,Marília,SP,BRASIL,SBML,2008-09-09 13:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201607041354454,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.1469,-49.9506,Marília,SP,BRASIL,****,2016-06-12 14:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201210043482898,Acidente,Com Comandos De Voo,Problema Sistema,SCF-NP,-19.2137,-49.7863,Gurinhatã,MG,BRASIL,****,2012-10-04 18:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201204278594575,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-29.3647,-50.8272,São Sebastião Do Passé,BA,BRASIL,****,2012-04-27 12:40:00,Finalizada,A-107/CENIPA/2013,SIM,1,1,NÃO,2018-08-28
201212108660874,Acidente,Outros,Outros,OTHR,-19.7417,-46.7244,Ibiá,MG,BRASIL,****,2012-12-10 18:00:00,Finalizada,A-156/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201602111259222,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-19.9108,-50.2156,Mesópolis,SP,BRASIL,****,2016-02-05 14:30:00,Ativa,A-029/CENIPA/2016,NÃO,0,1,SIM,2018-08-28
201307309609856,Incidente,Pouso Em Local Não Previsto,Outros,OTHR,-20.1771,-48.0293,Miguelópolis,SP,BRASIL,****,2013-07-30 13:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201111112497771,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-20.1864,47.9797,Miguelópolis,SP,BRASIL,****,2011-11-11 15:30:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201511172205564,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-24.3075,-47.5086,Miracatu,SP,BRASIL,****,2015-11-17 15:55:00,Ativa,A-154/CENIPA/2015,NÃO,0,1,NÃO,2018-08-28
201101315184620,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-24.38,24.38,Miracatu,SP,BRASIL,****,2011-01-31 12:30:00,Finalizada,A-522/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201312039900018,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-24.2839,-47.4571,Miracatu,SP,BRASIL,****,2013-12-03 13:15:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201210259590406,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-10.5261,-41.5125,Sento Sé,BA,BRASIL,****,2012-10-25 13:00:00,Finalizada,A-045/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201511021121938,Acidente,Falha Estrutural,Problema Sistema,SCF-NP,-20.8131,-49.4881,Mirassol,SP,BRASIL,SDMH,2015-11-02 09:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201508212190238,Acidente,Falha Estrutural,Problema Sistema,SCF-NP,20.8053,49.4686,Mirassol,SP,BRASIL,SDMH,2015-08-21 20:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200901015424167,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-23.5694,-46.2703,Mogi Das Cruzes,SP,BRASIL,****,2009-01-01 15:35:00,Finalizada,A-022/CENIPA/2012,SIM,6,1,NÃO,2018-08-28
201101076966266,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.5722,-46.2675,Mogi Das Cruzes,SP,BRASIL,****,2011-01-07 15:45:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
200805144959179,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-22.3139,-46.9583,Mogi Guaçu,SP,BRASIL,****,2008-05-14 19:30:00,Finalizada,A-130/CENIPA/2011,SIM,2,1,NÃO,2018-08-28
201701171856576,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.41,-46.9053,Mogi Mirim,SP,BRASIL,SDMJ,2017-01-15 11:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201610131013142,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-22.7428,46.9047,Mogi Mirim,SP,BRASIL,SDMJ,2016-10-11 16:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201311298970707,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.2314,-47.1969,Mogi Mirim,SP,BRASIL,****,2013-11-29 19:30:00,Ativa,A-210/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
201401318586788,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-22.4327,-46.9564,Mogi Mirim,SP,BRASIL,SDMJ,2014-01-31 21:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209222803737,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-11.85,-40.7833,Tapiramutá,BA,BRASIL,****,2012-09-22 15:50:00,Finalizada,A-173/CENIPA/2013,SIM,3,1,NÃO,2018-08-28
201006285321797,Incidente Grave,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-19.4706,-4.3919,Ipatinga,MG,BRASIL,SBIP,2010-06-28 12:45:00,Ativa,A DEFINIR,NÃO,0,1,SIM,2018-08-28
201104015657208,Incidente Grave,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-19.480999999999998,-42.5204,Ipatinga,MG,BRASIL,****,2011-04-01 19:10:00,Finalizada,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
200810141947853,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-19.480999999999998,-42.5204,Ipatinga,MG,BRASIL,SBIP,2008-10-14 10:23:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201008259910293,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-19.480999999999998,-42.5204,Ipatinga,MG,BRASIL,SBIP,2010-08-25 13:34:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201210284130732,Incidente Grave,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-19.4706,-42.4881,Ipatinga,MG,BRASIL,SBIP,2012-10-28 17:30:00,Ativa,IG-592/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201804181852064,Acidente,Falha Ou Mau Funcionamento Do Motor,Problema Motor,SCF-PP,-19.4731,-42.5417,Ipatinga,MG,BRASIL,****,2018-04-14 14:30:00,Ativa,A-070/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
200810031649877,Incidente,Descompressão Não Intencional / Explosiva,Problema Sistema,SCF-NP,-19.480999999999998,-42.5204,Ipatinga,MG,BRASIL,****,2008-10-03 06:34:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201204293181393,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-17.5377,-39.7445,Teixeira De Freitas,BA,BRASIL,SNTF,2012-04-29 20:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201002118902902,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-17.5377,-39.7445,Teixeira De Freitas,BA,BRASIL,****,2010-02-11 15:01:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201805181548529,Incidente Grave,Operação A Baixa Altitude,Operação A Baixa Altitude,LALT,-18.9497,-47.4742,Iraí De Minas,MG,BRASIL,****,2018-05-17 12:00:00,Ativa,IG-090/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201207142361768,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-9.8327,-39.4881,Uauá,BA,BRASIL,****,2012-07-14 14:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201311088359528,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-22.3757,-45.4011,Itajubá,MG,BRASIL,****,2013-11-08 20:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201412155316026,Incidente,F.O.D.,Outros,OTHR,-22.3757,-45.4011,Itajubá,MG,BRASIL,SNHH,2014-12-15 13:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201211292542576,Incidente,Com Rotor,Problema Motor,SCF-PP,-22.3757,-45.4011,Itajubá,MG,BRASIL,SNHH,2012-11-29 19:32:00,Ativa,I-513/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201408248579505,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-23.1787,-46.4026,Nazaré Paulista,SP,BRASIL,****,2014-08-24 19:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201607251342102,Incidente Grave,Pouso Em Local Não Previsto,Outros,OTHR,-14.7581,-42.6689,Urandi,BA,BRASIL,****,2016-07-23 15:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201309114787814,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-13.3703,-39.0724,Valença,BA,BRASIL,SNVB,2013-09-11 12:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201105291043656,Incidente,Outros,Outros,OTHR,-13.3703,-39.0724,Valença,BA,BRASIL,****,2011-05-29 18:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201611011245285,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-20.5567,-46.2886,Nova Granada,SP,BRASIL,SING,2016-10-27 09:30:00,Ativa,A-141/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201406159986021,Incidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-20.5332,-49.3201,Nova Granada,SP,BRASIL,****,2014-06-15 19:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201307253413514,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.1045,-51.4904,Nova Independência,SP,BRASIL,****,2013-07-25 20:00:00,Ativa,A-135/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
201004041709313,Incidente Grave,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-13.0214,-38.6811,Vera Cruz,BA,BRASIL,SNVR,2010-04-04 11:00:00,Ativa,IG-580/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
200812298763572,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-13.29,-38.6811,Vera Cruz,BA,BRASIL,SNVR,2008-12-29 20:30:00,Finalizada,I-034/CENIPA/2010,SIM,1,1,NÃO,2018-08-28
201210252194869,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-14.847999999999999,-40.8398,Vitória Da Conquista,BA,BRASIL,SBQV,2012-10-25 11:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201407092548386,Incidente,Outros,Outros,OTHR,-14.847999999999999,-40.8398,Vitória Da Conquista,BA,BRASIL,SBQV,2014-07-09 08:51:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201801161326375,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-14.847999999999999,-40.8398,Vitória Da Conquista,BA,BRASIL,****,2018-01-15 23:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201502061297467,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-14.847999999999999,-40.8398,Vitória Da Conquista,BA,BRASIL,SBQV,2015-02-06 18:24:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201008256107216,Acidente,Pouso Antes Da Pista,Pouso Aquém/Além Da Pista,USOS,-14.8636,-40.8631,Vitória Da Conquista,BA,BRASIL,SBQV,2010-08-25 17:40:00,Finalizada,A-512/CENIPA/2016,SIM,3,1,SIM,2018-08-28
200905225340109,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-14.8958,-40.9547,Vitória Da Conquista,BA,BRASIL,****,2009-05-22 21:40:00,Finalizada,A-091/CENIPA/2010,SIM,2,1,NÃO,2018-08-28
201211041094554,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-14.847999999999999,-40.8398,Vitória Da Conquista,BA,BRASIL,SBQV,2012-11-04 14:06:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201712071207407,Incidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-14.8636,-40.8631,Vitória Da Conquista,BA,BRASIL,SBQV,2017-11-29 00:00:00,Finalizada,I-154/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201310107959600,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-14.847999999999999,-40.8398,Vitória Da Conquista,BA,BRASIL,SBQV,2013-10-10 17:17:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201610191644229,Acidente,Operação A Baixa Altitude,Operação A Baixa Altitude,LALT,-22.7814,-47.3342,Nova Odessa,SP,BRASIL,SIQK,2016-10-16 20:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201612121641037,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-21.4972,-49.2339,Novo Horizonte,SP,BRASIL,SDNH,2016-12-10 22:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201107132552320,Acidente,Outros,Outros,OTHR,-21.4086,-49.0019,Novo Horizonte,SP,BRASIL,****,2011-07-13 03:00:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201803071918416,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.4978,-49.2344,Novo Horizonte,SP,BRASIL,SDNH,2018-02-19 10:10:00,Ativa,A-029/CENIPA/2018,NÃO,0,1,SIM,2018-08-28
201612271411172,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,21.3525,49.3989,Novo Horizonte,SP,BRASIL,****,2016-12-23 10:00:00,Ativa,A-171/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201007162258954,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-21.4514,-49.4378,Novo Horizonte,SP,BRASIL,****,2010-07-16 19:20:00,Finalizada,A-035/CENIPA/2013,SIM,3,1,NÃO,2018-08-28
